,Unnamed: 0,code,最新价,最新涨跌幅,market_code,股票代码,流通a股[20100104],股票简称,dde大单净流入量[20100104],资金流向[20100104],dde大单净量[20100104],集中度90[20100104],主力资金流向[20100104],主力卖出金额[20100104],90%成本上限[20100104],主力买入金额[20100104],平均成本[20100104],资金流出inner[20100104],收盘获利[20100104],集中度70[20100104],90%成本下限[20100104],资金流入inner[20100104]
8,,603123,10.39,0.972,17,603123.SH,,翠微股份,,,,,,,,,,,,,,
9,,603131,12.26,1.155,17,603131.SH,,上海沪工,,,,,,,,,,,,,,
10,,603139,20.63,6.012,17,603139.SH,,康惠制药,,,,,,,,,,,,,,
11,,603158,7.21,2.125,17,603158.SH,,腾龙股份,,,,,,,,,,,,,,
12,,603178,10.28,0.686,17,603178.SH,,圣龙股份,,,,,,,,,,,,,,
13,,603168,7.90,-0.253,17,603168.SH,,莎普爱思,,,,,,,,,,,,,,
14,,603186,20.66,1.424,17,603186.SH,,华正新材,,,,,,,,,,,,,,
15,,603169,6.59,2.012,17,603169.SH,,兰石重装,,,,,,,,,,,,,,
16,,603198,55.98,1.321,17,603198.SH,,迎驾贡酒,,,,,,,,,,,,,,
17,,603239,15.11,-0.264,17,603239.SH,,浙江仙通,,,,,,,,,,,,,,
18,,603218,23.00,2.862,17,603218.SH,,日月股份,,,,,,,,,,,,,,
19,,603225,9.20,0.000,17,603225.SH,,新凤鸣,,,,,,,,,,,,,,
20,,603179,39.52,0.842,17,603179.SH,,新泉股份,,,,,,,,,,,,,,
21,,603309,21.76,7.883,17,603309.SH,,维力医疗,,,,,,,,,,,,,,
22,,603298,14.26,7.218,17,603298.SH,,杭叉集团,,,,,,,,,,,,,,
23,,603268,15.36,2.264,17,603268.SH,,松发股份,,,,,,,,,,,,,,
24,,603339,12.08,2.027,17,603339.SH,,四方科技,,,,,,,,,,,,,,
25,,603311,12.61,2.271,17,603311.SH,,金海高科,,,,,,,,,,,,,,
26,,603333,5.77,0.698,17,603333.SH,,尚纬股份,,,,,,,,,,,,,,
27,,603303,16.08,2.420,17,603303.SH,,得邦照明,,,,,,,,,,,,,,
28,,603358,18.08,0.277,17,603358.SH,,华达科技,,,,,,,,,,,,,,
29,,603199,21.40,1.182,17,603199.SH,,九华旅游,,,,,,,,,,,,,,
30,,603328,6.41,0.628,17,603328.SH,,依顿电子,,,,,,,,,,,,,,
31,,603326,7.00,1.449,17,603326.SH,,我乐家居,,,,,,,,,,,,,,
32,,603229,26.22,5.513,17,603229.SH,,奥翔药业,,,,,,,,,,,,,,
33,,603203,24.04,4.340,17,603203.SH,,快克股份,,,,,,,,,,,,,,
34,,603330,12.98,2.285,17,603330.SH,,上海天洋,,,,,,,,,,,,,,
35,,603232,11.67,3.826,17,603232.SH,,格尔软件,,,,,,,,,,,,,,
36,,603286,16.78,0.060,17,603286.SH,,日盈电子,,,,,,,,,,,,,,
37,,603345,159.60,1.929,17,603345.SH,,安井食品,,,,,,,,,,,,,,
38,,603360,16.19,1.061,17,603360.SH,,百傲化学,,,,,,,,,,,,,,
39,,603300,6.37,3.074,17,603300.SH,,华铁应急,,,,,,,,,,,,,,
40,,603315,18.66,1.413,17,603315.SH,,福鞍股份,,,,,,,,,,,,,,
41,,603313,10.24,2.196,17,603313.SH,,梦百合,,,,,,,,,,,,,,
42,,603322,15.75,5.070,17,603322.SH,,超讯通信,,,,,,,,,,,,,,
43,,603337,18.47,0.819,17,603337.SH,,杰克股份,,,,,,,,,,,,,,
44,,603369,44.80,2.564,17,603369.SH,,今世缘,,,,,,,,,,,,,,
45,,603393,23.40,2.183,17,603393.SH,,新天然气,,,,,,,,,,,,,,
46,,603421,7.57,0.665,17,603421.SH,,鼎信通讯,,,,,,,,,,,,,,
47,,603383,36.53,-3.103,17,603383.SH,,顶点软件,,,,,,,,,,,,,,
48,,603444,256.04,5.249,17,603444.SH,,吉比特,,,,,,,,,,,,,,
49,,603496,12.28,0.327,17,603496.SH,,恒为科技,,,,,,,,,,,,,,
50,,603388,8.70,0.462,17,603388.SH,,元成股份,,,,,,,,,,,,,,
51,,603488,6.46,1.893,17,603488.SH,,展鹏科技,,,,,,,,,,,,,,
52,,603528,6.33,2.097,17,603528.SH,,多伦科技,,,,,,,,,,,,,,
53,,603508,12.03,0.417,17,603508.SH,,思维列控,,,,,,,,,,,,,,
54,,603515,15.49,2.583,17,603515.SH,,欧普照明,,,,,,,,,,,,,,
55,,603555,3.73,-1.323,17,603555.SH,,贵人鸟,,,,,,,,,,,,,,
56,,603519,13.20,2.088,17,603519.SH,,立霸股份,,,,,,,,,,,,,,
57,,603501,80.39,5.085,17,603501.SH,,韦尔股份,,,,,,,,,,,,,,
58,,603567,12.58,3.030,17,603567.SH,,珍宝岛,,,,,,,,,,,,,,
59,,603556,16.01,2.760,17,603556.SH,,海兴电力,,,,,,,,,,,,,,
60,,603578,12.08,-0.330,17,603578.SH,,三星新材,,,,,,,,,,,,,,
61,,603518,6.44,1.899,17,603518.SH,,锦泓集团,,,,,,,,,,,,,,
62,,603569,8.57,4.896,17,603569.SH,,长久物流,,,,,,,,,,,,,,
63,,603586,14.35,1.413,17,603586.SH,,金麒麟,,,,,,,,,,,,,,
64,,603579,20.45,1.792,17,603579.SH,,荣泰健康,,,,,,,,,,,,,,
65,,603588,10.68,2.495,17,603588.SH,,高能环境,,,,,,,,,,,,,,
66,,603580,11.56,0.785,17,603580.SH,,艾艾精工,,,,,,,,,,,,,,
67,,603589,45.44,3.015,17,603589.SH,,口子窖,,,,,,,,,,,,,,
68,,603599,28.00,2.715,17,603599.SH,,广信股份,,,,,,,,,,,,,,
69,,603618,5.83,1.040,17,603618.SH,,杭电股份,,,,,,,,,,,,,,
70,,603608,4.14,0.485,17,603608.SH,,天创时尚,,,,,,,,,,,,,,
71,,603615,6.99,1.451,17,603615.SH,,茶花股份,,,,,,,,,,,,,,
72,,603616,5.42,2.846,17,603616.SH,,韩建河山,,,,,,,,,,,,,,
73,,603633,16.32,3.161,17,603633.SH,,徕木股份,,,,,,,,,,,,,,
74,,603665,44.89,3.696,17,603665.SH,,康隆达,,,,,,,,,,,,,,
75,,603628,15.35,4.068,17,603628.SH,,清源股份,,,,,,,,,,,,,,
76,,603638,15.04,3.796,17,603638.SH,,艾迪精密,,,,,,,,,,,,,,
77,,603601,5.60,1.083,17,603601.SH,,再升科技,,,,,,,,,,,,,,
78,,603667,15.45,1.913,17,603667.SH,,五洲新春,,,,,,,,,,,,,,
79,,603630,14.01,1.009,17,603630.SH,,拉芳家化,,,,,,,,,,,,,,
80,,603680,8.71,-0.115,17,603680.SH,,今创集团,,,,,,,,,,,,,,
81,,603668,19.26,0.996,17,603668.SH,,天马科技,,,,,,,,,,,,,,
82,,603678,38.81,2.347,17,603678.SH,,火炬电子,,,,,,,,,,,,,,
83,,603717,7.03,1.443,17,603717.SH,,天域生态,,,,,,,,,,,,,,
84,,603689,7.62,0.395,17,603689.SH,,皖天然气,,,,,,,,,,,,,,
85,,603727,13.77,-0.217,17,603727.SH,,博迈科,,,,,,,,,,,,,,
86,,603611,15.93,1.724,17,603611.SH,,诺力股份,,,,,,,,,,,,,,
87,,603636,13.02,2.359,17,603636.SH,,南威软件,,,,,,,,,,,,,,
88,,603660,4.93,1.025,17,603660.SH,,苏州科达,,,,,,,,,,,,,,
89,,603686,9.05,2.029,17,603686.SH,,福龙马,,,,,,,,,,,,,,
90,,603690,35.91,1.126,17,603690.SH,,至纯科技,,,,,,,,,,,,,,
91,,603718,10.11,4.876,17,603718.SH,,海利生物,,,,,,,,,,,,,,
92,,603701,15.37,-5.357,17,603701.SH,,德宏股份,,,,,,,,,,,,,,
93,,603669,5.82,3.375,17,603669.SH,,灵康药业,,,,,,,,,,,,,,
94,,603728,30.53,3.492,17,603728.SH,,鸣志电器,,,,,,,,,,,,,,
95,,603767,7.56,0.532,17,603767.SH,,中马传动,,,,,,,,,,,,,,
96,,603778,3.03,2.365,17,603778.SH,,乾景园林,,,,,,,,,,,,,,
97,,603738,20.67,2.074,17,603738.SH,,泰晶科技,,,,,,,,,,,,,,
98,,603737,94.05,5.805,17,603737.SH,,三棵树,,,,,,,,,,,,,,
99,,603798,9.43,1.180,17,603798.SH,,康普顿,,,,,,,,,,,,,,
0,,603787,20.52,-0.195,17,603787.SH,,新日股份,,,,,,,,,,,,,,
1,,603758,8.49,1.921,17,603758.SH,,秦安股份,,,,,,,,,,,,,,
2,,603816,37.21,1.722,17,603816.SH,,顾家家居,,,,,,,,,,,,,,
3,,603819,14.29,0.070,17,603819.SH,,神力股份,,,,,,,,,,,,,,
4,,603729,12.95,-0.231,17,603729.SH,,龙韵股份,,,,,,,,,,,,,,
5,,603776,14.63,0.550,17,603776.SH,,永安行,,,,,,,,,,,,,,
6,,603808,8.72,3.318,17,603808.SH,,歌力思,,,,,,,,,,,,,,
7,,603803,6.94,1.462,17,603803.SH,,瑞斯康达,,,,,,,,,,,,,,
8,,603878,8.45,6.962,17,603878.SH,,武进不锈,,,,,,,,,,,,,,
9,,603823,14.40,1.409,17,603823.SH,,百合花,,,,,,,,,,,,,,
10,,603828,3.26,1.558,17,603828.SH,,柯利达,,,,,,,,,,,,,,
11,,603833,112.70,0.814,17,603833.SH,,欧派家居,,,,,,,,,,,,,,
12,,603839,7.01,10.047,17,603839.SH,,安正时尚,,,,,,,,,,,,,,
13,,603855,22.18,0.090,17,603855.SH,,华荣股份,,,,,,,,,,,,,,
14,,603888,17.00,2.102,17,603888.SH,,新华网,,,,,,,,,,,,,,
15,,603838,5.70,3.448,17,603838.SH,,四通股份,,,,,,,,,,,,,,
16,,603869,8.23,3.133,17,603869.SH,,新智认知,,,,,,,,,,,,,,
17,,603909,11.34,1.613,17,603909.SH,,建发合诚,,,,,,,,,,,,,,
18,,603883,34.47,-0.347,17,603883.SH,,老百姓,,,,,,,,,,,,,,
19,,603868,78.65,-1.957,17,603868.SH,,飞科电器,,,,,,,,,,,,,,
20,,603979,19.90,0.505,17,603979.SH,,金诚信,,,,,,,,,,,,,,
21,,603988,9.98,1.837,17,603988.SH,,中电电机,,,,,,,,,,,,,,
22,,603887,6.53,0.462,17,603887.SH,,城地香江,,,,,,,,,,,,,,
23,,603885,14.41,-1.504,17,603885.SH,,吉祥航空,,,,,,,,,,,,,,
24,,603918,7.45,0.676,17,603918.SH,,金桥信息,,,,,,,,,,,,,,
25,,603843,4.22,1.687,17,603843.SH,,正平股份,,,,,,,,,,,,,,
26,,603906,28.19,0.428,17,603906.SH,,龙蟠科技,,,,,,,,,,,,,,
27,,603990,21.74,5.126,17,603990.SH,,麦迪科技,,,,,,,,,,,,,,
28,,603986,86.43,5.018,17,603986.SH,,兆易创新,,,,,,,,,,,,,,
29,,603903,8.98,1.012,17,603903.SH,,中持股份,,,,,,,,,,,,,,
30,,603929,10.68,1.521,17,603929.SH,,亚翔集成,,,,,,,,,,,,,,
31,,603889,7.57,-1.943,17,603889.SH,,新澳股份,,,,,,,,,,,,,,
32,,603881,22.74,1.337,17,603881.SH,,数据港,,,,,,,,,,,,,,
33,,603926,9.82,0.925,17,603926.SH,,铁流股份,,,,,,,,,,,,,,
34,,603896,35.00,0.430,17,603896.SH,,寿仙谷,,,,,,,,,,,,,,
35,,603908,87.53,-2.874,17,603908.SH,,牧高笛,,,,,,,,,,,,,,
36,,603939,52.85,5.594,17,603939.SH,,益丰药房,,,,,,,,,,,,,,
37,,603985,28.74,1.951,17,603985.SH,,恒润股份,,,,,,,,,,,,,,
38,,603958,6.27,0.642,17,603958.SH,,哈森股份,,,,,,,,,,,,,,
39,,000968,9.29,0.978,33,000968.SZ,513745575.0,蓝焰控股,-35199.0,-9982748.0,-0.00685145,14.219,-471357.0,12439177.0,24.5,11967820.0,22.0,40905380.0,33.564,8.925,18.4,30922632.0
40,,002180,48.18,-0.269,33,002180.SZ,21000000.0,纳思达,327430.0,11043006.0,1.55919048,5.962,9123858.0,3114624.0,7.82,12238482.0,7.3,15441138.0,53.426,3.694,6.94,26484144.0
41,,002614,8.55,-5.000,33,002614.SZ,,奥佳华,,,,,,,,,,,,,,
42,,002530,7.15,0.421,33,002530.SZ,,金财互联,,,,,,,,,,,,,,
43,,002879,14.67,0.617,33,002879.SZ,,长缆科技,,,,,,,,,,,,,,
44,,002880,26.92,1.931,33,002880.SZ,,卫光生物,,,,,,,,,,,,,,
45,,002881,36.15,0.612,33,002881.SZ,,美格智能,,,,,,,,,,,,,,
46,,300666,80.09,-9.646,33,300666.SZ,,江丰电子,,,,,,,,,,,,,,
47,,300665,7.87,1.157,33,300665.SZ,,飞鹿股份,,,,,,,,,,,,,,
48,,603226,4.97,1.844,17,603226.SH,,菲林格尔,,,,,,,,,,,,,,
49,,603536,6.58,1.231,17,603536.SH,,惠发食品,,,,,,,,,,,,,,
50,,603587,14.12,0.570,17,603587.SH,,地素时尚,,,,,,,,,,,,,,
51,,603679,10.98,0.550,17,603679.SH,,华体科技,,,,,,,,,,,,,,
52,,603879,5.60,2.564,17,603879.SH,,永悦科技,,,,,,,,,,,,,,
53,,603980,4.78,0.632,17,603980.SH,,吉华集团,,,,,,,,,,,,,,
54,,002379,4.71,1.509,33,002379.SZ,,宏创控股,,,,,,,,,,,,,,
55,,603335,6.20,2.310,17,603335.SH,,迪生力,,,,,,,,,,,,,,
56,,603380,29.37,1.979,17,603380.SH,,易德龙,,,,,,,,,,,,,,
57,,002882,13.10,0.306,33,002882.SZ,,金龙羽,,,,,,,,,,,,,,
58,,300668,18.43,2.389,33,300668.SZ,,杰恩设计,,,,,,,,,,,,,,
59,,300081,6.37,2.742,33,300081.SZ,,恒信东方,,,,,,,,,,,,,,
60,,300667,13.69,2.012,33,300667.SZ,,必创科技,,,,,,,,,,,,,,
61,,002883,10.16,0.495,33,002883.SZ,,中设股份,,,,,,,,,,,,,,
62,,000980,4.39,2.810,33,000980.SZ,222683854.0,ST众泰,1224318.0,13121788.0,0.54980097,12.577,9483442.0,1207213.0,7.34,10690655.0,6.98,12267749.0,92.509,5.831,5.7,25389537.0
63,,603043,21.94,1.527,17,603043.SH,,广州酒家,,,,,,,,,,,,,,
64,,600732,37.91,10.012,17,600732.SH,247990600.0,爱旭股份,-175100.0,-5854419.0,-0.07060751,10.511,-2683241.0,3122572.0,5.73,439331.0,5.34,12204489.0,47.975,5.939,4.64,6350070.0
65,,603938,43.43,4.099,17,603938.SH,,三孚股份,,,,,,,,,,,,,,
66,,002558,7.74,0.913,33,002558.SZ,,巨人网络,,,,,,,,,,,,,,
67,,300669,8.23,1.230,33,300669.SZ,,沪宁股份,,,,,,,,,,,,,,
68,,002193,6.65,4.069,33,002193.SZ,82271800.0,如意集团,97209.0,-1998963.0,0.11815592,11.641,1507046.0,0.0,11.94,1507046.0,11.34,10230498.0,71.384,6.685,9.45,8231535.0
69,,002886,17.55,2.512,33,002886.SZ,,沃特股份,,,,,,,,,,,,,,
70,,600221,1.52,0.662,17,600221.SH,3345194000.0,海航控股,-1904509.0,-8071237.0,-0.05693269,18.591,-3419679.0,79350600.0,3.03,75930921.0,2.7,131752427.0,95.101,14.004,2.08,123681190.0
71,,603617,9.47,0.745,17,603617.SH,,君禾股份,,,,,,,,,,,,,,
72,,603801,23.60,4.796,17,603801.SH,,志邦家居,,,,,,,,,,,,,,
73,,002885,32.07,5.113,33,002885.SZ,,京泉华,,,,,,,,,,,,,,
74,,300671,42.39,3.089,33,300671.SZ,,富满微,,,,,,,,,,,,,,
75,,300670,7.15,-0.694,33,300670.SZ,,大烨智能,,,,,,,,,,,,,,
76,,600226,2.52,1.613,22,600226.SH,270366165.0,ST瀚叶,-297178.0,-7178788.0,-0.10991686,14.695,-1894316.0,3560914.0,1.6,1666598.0,1.45,19056438.0,54.188,10.714,1.19,11877650.0
77,,000995,15.43,2.185,33,000995.SZ,177408000.0,*ST皇台,-344268.0,-1983681.0,-0.19405438,,-2829122.0,3158942.0,,329820.0,,8183568.0,,,,6199887.0
78,,603933,9.76,2.737,17,603933.SH,,睿能科技,,,,,,,,,,,,,,
79,,603331,11.52,1.947,17,603331.SH,,百达精工,,,,,,,,,,,,,,
80,,600898,5.51,0.000,17,600898.SH,202758218.0,国美通讯,-165733.0,-249953.0,-0.08173923,9.973,-945850.0,945850.0,6.12,0.0,5.69,5084858.0,40.878,6.322,5.01,4834905.0
81,,300405,5.38,3.065,33,300405.SZ,,科隆股份,,,,,,,,,,,,,,
82,,002625,15.53,2.373,33,002625.SZ,,光启技术,,,,,,,,,,,,,,
83,,603730,15.63,2.291,17,603730.SH,,岱美股份,,,,,,,,,,,,,,
84,,603305,40.73,1.243,17,603305.SH,,旭升股份,,,,,,,,,,,,,,
85,,603757,26.73,-0.927,17,603757.SH,,大元泵业,,,,,,,,,,,,,,
86,,300672,62.78,2.901,33,300672.SZ,,国科微,,,,,,,,,,,,,,
87,,603595,56.10,5.155,17,603595.SH,,东尼电子,,,,,,,,,,,,,,
88,,300675,13.17,0.997,33,300675.SZ,,建科院,,,,,,,,,,,,,,
89,,603387,12.94,8.923,17,603387.SH,,基蛋生物,,,,,,,,,,,,,,
90,,000408,29.08,6.015,33,000408.SZ,252301500.0,藏格矿业,196200.0,-2132268.0,0.0777641,8.788,4464752.0,972842.0,9.78,5437594.0,9.06,10295606.0,31.454,6.592,8.2,8163338.0
91,,002884,16.95,2.603,33,002884.SZ,,凌霄泵业,,,,,,,,,,,,,,
92,,002887,8.38,1.823,33,002887.SZ,,绿茵生态,,,,,,,,,,,,,,
93,,300676,56.68,4.692,33,300676.SZ,,华大基因,,,,,,,,,,,,,,
94,,300673,23.52,-4.893,33,300673.SZ,,佩蒂股份,,,,,,,,,,,,,,
95,,603612,30.47,1.229,17,603612.SH,,索通发展,,,,,,,,,,,,,,
96,,603707,17.55,8.804,17,603707.SH,,健友股份,,,,,,,,,,,,,,
97,,300268,24.91,-1.033,33,300268.SZ,,佳沃食品,,,,,,,,,,,,,,
98,,002888,11.31,1.072,33,002888.SZ,,惠威科技,,,,,,,,,,,,,,
99,,300677,21.48,6.442,33,300677.SZ,,英科医疗,,,,,,,,,,,,,,
0,,601619,4.00,0.756,17,601619.SH,,嘉泽新能,,,,,,,,,,,,,,
1,,603676,12.90,9.045,17,603676.SH,,卫信康,,,,,,,,,,,,,,
2,,300678,17.20,6.042,33,300678.SZ,,中科信息,,,,,,,,,,,,,,
3,,601326,2.70,0.746,17,601326.SH,,秦港股份,,,,,,,,,,,,,,
4,,300143,10.50,6.491,33,300143.SZ,,盈康生命,,,,,,,,,,,,,,
5,,300007,17.49,2.461,33,300007.SZ,12000000.0,汉威科技,-15317.0,-3248335.0,-0.12764167,12.208,-665481.0,969076.0,12.96,303595.0,10.56,7067255.0,43.768,10.381,10.14,3818920.0
6,,002889,21.39,1.471,33,002889.SZ,,东方嘉盛,,,,,,,,,,,,,,
7,,603063,28.91,3.657,17,603063.SH,,禾望电气,,,,,,,,,,,,,,
8,,300679,38.45,1.558,33,300679.SZ,,电连技术,,,,,,,,,,,,,,
9,,300680,30.27,-1.753,33,300680.SZ,,隆盛科技,,,,,,,,,,,,,,
10,,603233,33.35,4.973,17,603233.SH,,大参林,,,,,,,,,,,,,,
11,,300681,47.50,-1.288,33,300681.SZ,,英搏尔,,,,,,,,,,,,,,
12,,300682,23.93,3.459,33,300682.SZ,,朗新科技,,,,,,,,,,,,,,
13,,603357,9.25,1.314,17,603357.SH,,设计总院,,,,,,,,,,,,,,
14,,300083,9.21,3.136,33,300083.SZ,,创世纪,,,,,,,,,,,,,,
15,,603825,15.30,-0.778,17,603825.SH,,华扬联众,,,,,,,,,,,,,,
16,,300686,11.98,3.010,33,300686.SZ,,智动力,,,,,,,,,,,,,,
17,,300459,3.12,1.629,33,300459.SZ,,汤姆猫,,,,,,,,,,,,,,
18,,603880,5.99,6.018,17,603880.SH,,南卫股份,,,,,,,,,,,,,,
19,,603860,21.12,1.539,17,603860.SH,,中公高科,,,,,,,,,,,,,,
20,,300683,37.70,4.490,33,300683.SZ,,海特生物,,,,,,,,,,,,,,
21,,603535,18.47,1.932,17,603535.SH,,嘉诚国际,,,,,,,,,,,,,,
22,,002890,17.22,1.175,33,002890.SZ,,弘宇股份,,,,,,,,,,,,,,
23,,300685,24.80,7.967,33,300685.SZ,,艾德生物,,,,,,,,,,,,,,
24,,603458,9.51,1.820,17,603458.SH,,勘设股份,,,,,,,,,,,,,,
25,,300687,25.50,0.275,33,300687.SZ,,赛意信息,,,,,,,,,,,,,,
26,,603359,10.95,-0.905,17,603359.SH,,东珠生态,,,,,,,,,,,,,,
27,,603619,22.10,-0.719,17,603619.SH,,中曼石油,,,,,,,,,,,,,,
28,,603721,13.14,0.767,17,603721.SH,,中广天择,,,,,,,,,,,,,,
29,,300691,15.27,2.621,33,300691.SZ,,联合光电,,,,,,,,,,,,,,
30,,603978,21.80,2.685,17,603978.SH,,深圳新星,,,,,,,,,,,,,,
31,,603602,11.28,4.348,17,603602.SH,,纵横通信,,,,,,,,,,,,,,
32,,300690,17.97,5.458,33,300690.SZ,,双一科技,,,,,,,,,,,,,,
33,,300688,14.50,2.113,33,300688.SZ,,创业黑马,,,,,,,,,,,,,,
34,,300689,16.50,-0.302,33,300689.SZ,,澄天伟业,,,,,,,,,,,,,,
35,,002891,29.98,-3.259,33,002891.SZ,,中宠股份,,,,,,,,,,,,,,
36,,002892,13.24,0.992,33,002892.SZ,,科力尔,,,,,,,,,,,,,,
37,,300693,45.60,1.968,33,300693.SZ,,盛弘股份,,,,,,,,,,,,,,
38,,300692,6.64,1.529,33,300692.SZ,,中环环保,,,,,,,,,,,,,,
39,,601949,4.35,1.399,17,601949.SH,,中国出版,,,,,,,,,,,,,,
40,,603129,137.27,1.187,17,603129.SH,,春风动力,,,,,,,,,,,,,,
41,,603181,16.25,2.653,17,603181.SH,,皇马科技,,,,,,,,,,,,,,
42,,603976,22.85,4.195,17,603976.SH,,正川股份,,,,,,,,,,,,,,
43,,603557,3.64,1.961,22,603557.SH,,ST起步,,,,,,,,,,,,,,
44,,002893,8.82,1.613,33,002893.SZ,,华通热力,,,,,,,,,,,,,,
45,,603127,59.82,7.300,17,603127.SH,,昭衍新药,,,,,,,,,,,,,,
46,,300695,52.33,0.077,33,300695.SZ,,兆丰股份,,,,,,,,,,,,,,
47,,002895,24.72,3.735,33,002895.SZ,,川恒股份,,,,,,,,,,,,,,
48,,603813,14.20,2.012,17,603813.SH,,原尚股份,,,,,,,,,,,,,,
49,,300696,27.60,2.985,33,300696.SZ,,爱乐达,,,,,,,,,,,,,,
50,,603079,13.19,2.566,17,603079.SH,,圣达生物,,,,,,,,,,,,,,
51,,300698,23.43,-0.128,33,300698.SZ,,万马科技,,,,,,,,,,,,,,
52,,603183,4.76,0.211,17,603183.SH,,建研院,,,,,,,,,,,,,,
53,,300699,78.80,6.057,33,300699.SZ,,光威复材,,,,,,,,,,,,,,
54,,603500,13.29,1.761,17,603500.SH,,祥和实业,,,,,,,,,,,,,,
55,,300697,9.54,1.489,33,300697.SZ,,电工合金,,,,,,,,,,,,,,
56,,603527,15.63,1.165,17,603527.SH,,众源新材,,,,,,,,,,,,,,
57,,002896,25.56,2.281,33,002896.SZ,,中大力德,,,,,,,,,,,,,,
58,,603725,7.23,3.434,17,603725.SH,,天安新材,,,,,,,,,,,,,,
59,,002897,56.17,10.008,33,002897.SZ,,意华股份,,,,,,,,,,,,,,
60,,002898,10.55,5.184,33,002898.SZ,,赛隆药业,,,,,,,,,,,,,,
61,,603277,17.91,1.761,17,603277.SH,,银都股份,,,,,,,,,,,,,,
62,,603882,70.38,10.003,17,603882.SH,,金域医学,,,,,,,,,,,,,,
63,,603386,10.52,1.057,17,603386.SH,,骏亚科技,,,,,,,,,,,,,,
64,,300700,33.12,2.666,33,300700.SZ,,岱勒新材,,,,,,,,,,,,,,
65,,002899,12.58,0.239,33,002899.SZ,,英派斯,,,,,,,,,,,,,,
66,,603648,8.13,1.245,17,603648.SH,,畅联股份,,,,,,,,,,,,,,
67,,603321,6.55,1.237,17,603321.SH,,梅轮电梯,,,,,,,,,,,,,,
68,,300702,23.85,4.240,33,300702.SZ,,天宇股份,,,,,,,,,,,,,,
69,,603533,13.83,1.766,17,603533.SH,,掌阅科技,,,,,,,,,,,,,,
70,,603106,4.86,0.830,17,603106.SH,,恒银科技,,,,,,,,,,,,,,
71,,603055,10.00,3.627,17,603055.SH,,台华新材,,,,,,,,,,,,,,
72,,300701,8.34,1.832,33,300701.SZ,,森霸传感,,,,,,,,,,,,,,
73,,002900,11.99,3.900,33,002900.SZ,,哈三联,,,,,,,,,,,,,,
74,,603922,26.40,0.995,17,603922.SH,,金鸿顺,,,,,,,,,,,,,,
75,,603963,13.62,4.931,17,603963.SH,,大理药业,,,,,,,,,,,,,,
76,,002901,44.59,9.990,33,002901.SZ,,大博医疗,,,,,,,,,,,,,,
77,,300654,10.21,0.098,33,300654.SZ,,世纪天鸿,,,,,,,,,,,,,,
78,,603363,17.98,0.111,17,603363.SH,,傲农生物,,,,,,,,,,,,,,
79,,300703,11.88,13.143,33,300703.SZ,,创源股份,,,,,,,,,,,,,,
80,,603367,12.22,2.345,17,603367.SH,,辰欣药业,,,,,,,,,,,,,,
81,,601086,4.48,-1.539,17,601086.SH,,国芳集团,,,,,,,,,,,,,,
82,,603378,8.29,2.854,17,603378.SH,,亚士创能,,,,,,,,,,,,,,
83,,300705,23.91,8.682,33,300705.SZ,,九典制药,,,,,,,,,,,,,,
84,,002902,14.59,2.964,33,002902.SZ,,铭普光磁,,,,,,,,,,,,,,
85,,300706,21.14,2.821,33,300706.SZ,,阿石创,,,,,,,,,,,,,,
86,,603103,11.13,1.366,17,603103.SH,,横店影视,,,,,,,,,,,,,,
87,,603136,25.63,2.643,17,603136.SH,,天目湖,,,,,,,,,,,,,,
88,,002903,21.29,3.299,33,002903.SZ,,宇环数控,,,,,,,,,,,,,,
89,,603110,34.36,0.263,17,603110.SH,,东方材料,,,,,,,,,,,,,,
90,,002906,41.29,1.649,33,002906.SZ,,华阳集团,,,,,,,,,,,,,,
91,,603499,7.12,1.569,17,603499.SH,,翔港科技,,,,,,,,,,,,,,
92,,002905,6.45,0.939,33,002905.SZ,,金逸影视,,,,,,,,,,,,,,
93,,300708,9.79,2.621,33,300708.SZ,,聚灿光电,,,,,,,,,,,,,,
94,,603829,11.41,-0.262,17,603829.SH,,洛凯股份,,,,,,,,,,,,,,
95,,300707,17.71,3.205,33,300707.SZ,,威唐工业,,,,,,,,,,,,,,
96,,300709,28.97,4.547,33,300709.SZ,,精研科技,,,,,,,,,,,,,,
97,,002908,16.74,0.965,33,002908.SZ,,德生科技,,,,,,,,,,,,,,
98,,603683,9.40,-0.844,17,603683.SH,,晶华新材,,,,,,,,,,,,,,
99,,603466,10.11,2.848,17,603466.SH,,风语筑,,,,,,,,,,,,,,
0,,601108,7.03,1.737,17,601108.SH,,财通证券,,,,,,,,,,,,,,
1,,002907,12.96,3.432,33,002907.SZ,,华森制药,,,,,,,,,,,,,,
2,,300710,27.46,4.570,33,300710.SZ,,万隆光电,,,,,,,,,,,,,,
3,,603396,92.86,4.337,17,603396.SH,,金辰股份,,,,,,,,,,,,,,
4,,603722,46.63,4.178,17,603722.SH,,阿科力,,,,,,,,,,,,,,
5,,603607,13.12,1.391,17,603607.SH,,京华激光,,,,,,,,,,,,,,
6,,002909,8.83,2.318,33,002909.SZ,,集泰股份,,,,,,,,,,,,,,
7,,603260,119.80,5.746,17,603260.SH,,合盛硅业,,,,,,,,,,,,,,
8,,603289,9.26,1.982,17,603289.SH,,泰瑞机器,,,,,,,,,,,,,,
9,,002910,10.46,0.674,33,002910.SZ,,庄园牧场,,,,,,,,,,,,,,
10,,300715,13.41,0.979,33,300715.SZ,,凯伦股份,,,,,,,,,,,,,,
